UserID;CardID;CardBrandID;CardType;CardNumber;CardLastDigit;Expires;CVV;HasChip;CreditLimit
1697;0;MSC;Debit;5787921795028280;8280;2020-07-01;29;YES;2397
1697;1;MSC;Credit;5626143345177540;7540;2012-11-01;318;YES;2800
1697;2;VSA;Debit;4145457087186130;6130;2020-02-01;837;YES;10466
1697;3;AMX;Credit;382984229682656;2656;2012-12-01;950;NO;9400
1697;4;VSA;Debit;4094653186833140;3140;2023-06-01;298;YES;20161
1698;0;MSC;Credit;5399068844339820;9820;2024-09-01;512;YES;12600
1698;1;VSA;Credit;4639536674901600;1600;2024-01-01;981;NO;14300
1698;2;VSA;Debit;4404150274692590;2590;2022-03-01;155;YES;23452
1698;3;MSC;Credit;5970339574772530;2530;2021-10-01;757;YES;13200
1698;4;VSA;Credit;4892298386279580;9580;2013-01-01;50;YES;13500
1699;0;VSA;Credit;4880198318553260;3260;2024-01-01;660;YES;17600
1700;0;MSC;Debit;5950613249503510;3510;2020-08-01;608;YES;16558
1701;0;MSC;Debit;5510529698460160;160;2024-12-01;410;YES;44717
1701;1;MSC;Credit;5447265501719260;9260;2021-11-01;636;NO;13700
1701;2;MSC;Debit;5679761417086760;6760;2020-04-01;123;YES;14332
1702;0;VSA;Debit;4716305740813490;3490;2022-06-01;984;YES;15695
1702;1;DSV;Credit;6492132286425890;5890;2020-02-01;811;YES;13700
1703;0;MSC;Debit;5195057277840260;260;2020-10-01;855;YES;19600
1703;1;VSA;Debit;4366055356305420;5420;2021-06-01;186;YES;17815
1703;2;MSC;Debit;5453650582708790;8790;2015-11-01;531;YES;16373
1704;0;VSA;Debit;4479062988731370;1370;2021-11-01;628;YES;14340
1705;1;MSC;Debit;5046535005565010;5010;2023-03-01;821;YES;16218
1705;2;MSC;Debit;5948980046719580;9580;2024-05-01;710;YES;22115
1707;0;MSC;Debit;5172517796855710;5710;2020-02-01;817;NO;18261
1708;0;VSA;Debit;4660445166648630;8630;2012-12-01;610;YES;1325
1708;1;VSA;Credit;4877727463431060;1060;2023-01-01;537;YES;16900
1709;0;AMX;Credit;304990666285186;5186;2023-02-01;972;YES;6500
1709;1;MSC;Credit;5689609387142030;2030;2021-02-01;393;NO;7800
1709;2;MSC;Debit;5290515548238200;8200;2022-12-01;813;NO;9294
1709;3;MSC;Debit;5358949072497400;7400;2011-12-01;324;YES;12163
1709;4;VSA;Debit;4972569366952710;2710;2020-01-01;855;YES;14959
1710;0;MSC;Debit;5735388999396190;6190;2022-07-01;260;YES;18118
1710;1;VSA;Debit;4804168677193110;3110;2023-03-01;32;YES;22025
1710;2;MSC;Credit;5216010288888580;8580;2011-09-01;983;YES;9100
1711;0;VSA;Debit;4320358361635020;5020;2013-10-01;729;YES;16064
1711;1;MSC;Credit;5039473078606410;6410;2024-09-01;356;YES;6000
1711;2;VSA;Debit;4951288736229800;9800;2023-02-01;776;YES;7136
1711;3;DSV;Credit;6418843769862220;2220;2021-04-01;423;YES;3900
1711;4;MSC;Debit;5508687277469960;9960;2020-01-01;469;YES;8444
1712;0;MSC;Debit;5256438428040600;600;2020-11-01;880;YES;12692
1712;1;MSC;Debit;5772409732789350;9350;2020-04-01;218;YES;9027
1712;2;VSA;Debit;4755440234138020;8020;2020-10-01;584;YES;4507
1713;0;MSC;Debit;5237616749088430;8430;2024-05-01;670;YES;17963
1713;1;VSA;Credit;4717288923637330;7330;2020-02-01;818;YES;12200
1713;2;MSC;Debit;5990008776952530;2530;2020-02-01;386;YES;1996
1714;0;MSC;Debit;5532144053662490;2490;2021-01-01;154;YES;19998
1714;1;AMX;Credit;368046753984282;4282;2020-02-01;882;YES;15600
1715;0;MSC;Debit;5196909207454960;4960;2023-05-01;71;YES;13035
1715;1;VSA;Credit;4763339915481090;1090;2023-06-01;488;YES;8300
1715;2;AMX;Credit;371833102197375;7375;2024-07-01;591;YES;6200
1715;3;VSA;Debit;4948154067393860;3860;2024-03-01;688;YES;11795
1715;4;DSV;Credit;6167888794302870;2870;2011-05-01;138;YES;7900
1716;0;DSV;Credit;6666283868705510;5510;2020-02-01;112;YES;12900
1716;1;VSA;Debit;4223918113000030;30;2020-12-01;371;YES;6556
1716;2;MSC;Credit;5170494527481340;1340;2022-05-01;731;NO;3800
1717;0;VSA;Credit;4662421715985770;5770;2021-10-01;439;YES;7800
1717;1;MSC;Credit;5382732373960610;610;2016-02-01;56;YES;10900
1717;2;MSC;Debit;5602736350449910;9910;2024-12-01;673;YES;1846
1717;4;MSC;Credit;5052545011580800;800;2020-07-01;940;NO;0
1718;0;VSA;Credit;4936494163188300;8300;2022-01-01;72;NO;13400
1718;1;VSA;Credit;4209685692130280;280;2020-01-01;565;YES;15800
1718;2;VSA;Debit;4949964634585990;5990;2011-06-01;341;YES;14744
1719;0;DSV;Credit;6193476799412100;2100;2020-02-01;669;YES;8700
1719;1;MSC;Debit;5196434400831390;1390;2022-01-01;696;YES;12088
1719;2;MSC;Credit;5242129479868760;8760;2024-11-01;288;YES;4700
1719;3;VSA;Debit;4930615029109800;9800;2024-01-01;514;YES;11983
1719;4;MSC;Debit;5894488780147220;7220;2020-02-01;182;YES;11557
1720;0;MSC;Debit;5889682038601560;1560;2020-02-01;815;YES;12152
1720;1;DSV;Credit;6125317256925470;5470;2023-10-01;681;YES;11100
1721;0;VSA;Credit;4476864861762310;2310;2022-09-01;669;YES;14700
1722;1;MSC;Debit;5427548263390250;250;2016-12-01;736;YES;3224
1722;2;VSA;Debit;4186305659535990;5990;2020-11-01;674;YES;23001
1722;3;MSC;Debit;5507762507273350;3350;2022-01-01;170;YES;23652
1723;1;MSC;Debit;5443684097691860;1860;2022-10-01;473;YES;26097
1723;2;VSA;Debit;4551009502548940;8940;2023-05-01;466;YES;11032
1723;3;VSA;Credit;4632232168339370;9370;2020-01-01;970;YES;8900
1723;4;AMX;Credit;310400555625656;5656;2020-02-01;226;YES;4700
1724;0;VSA;Debit;4925413173106250;6250;2022-05-01;460;YES;10523
1724;1;AMX;Credit;327604676331354;1354;2020-02-01;199;YES;8900
1725;0;VSA;Debit;4967103653953670;3670;2021-05-01;962;YES;6489
1725;1;MSC;Debit;5497742793973950;3950;2020-09-01;24;NO;9146
1726;1;VSA;Debit;4417739183409950;9950;2023-01-01;990;NO;18138
1726;2;MSC;Debit;5352211789998930;8930;2021-02-01;443;YES;23238
1726;3;MSC;Debit;5410637796399200;9200;2022-09-01;983;YES;20706
1726;4;VSA;Credit;4762138266799470;9470;2022-08-01;495;YES;12100
1727;0;VSA;Debit;4363891861741720;1720;2020-03-01;662;YES;19781
1727;1;DSV;Credit;6967609497983390;3390;2023-03-01;334;YES;9300
1727;2;MSC;Debit;5267551356380600;600;2022-12-01;984;NO;5451
1727;3;VSA;Debit;4103248264872950;2950;2016-02-01;23;YES;6491
1728;0;VSA;Credit;4051081191440790;790;2023-02-01;42;YES;6900
1728;1;AMX;Credit;383475654382335;2335;2024-05-01;835;NO;6100
1729;0;VSA;Debit;4837452802436820;6820;2022-05-01;288;YES;16905
1730;0;MSC;Debit;5503001623065360;5360;2020-04-01;552;YES;47153
1730;1;VSA;Debit;4776377960241200;1200;2022-12-01;190;YES;25010
1731;0;MSC;Debit;5178473684405560;5560;2022-12-01;562;YES;232
1731;1;MSC;Credit;5012197802964360;4360;2016-02-01;674;YES;100
1732;0;AMX;Credit;337444224350580;580;2022-12-01;542;YES;3300
1733;0;MSC;Debit;5799169833597040;7040;2021-01-01;85;YES;3483
1733;1;AMX;Credit;345109128105029;5029;2024-02-01;963;YES;13900
1734;0;MSC;Debit;5158280368787690;7690;2024-10-01;616;YES;70187
1734;1;VSA;Debit;4077584980284620;4620;2021-12-01;84;NO;7821
1734;2;MSC;Debit;5978884065247070;7070;2024-10-01;708;YES;96637
1734;3;DSV;Credit;6977627305195040;5040;2022-03-01;233;YES;44200
1735;0;MSC;Debit;5913847569907560;7560;2024-03-01;237;YES;15100
1735;1;MSC;Debit;5349556696203110;3110;2024-05-01;875;YES;2303
1735;2;VSA;Credit;4295192613583540;3540;2023-03-01;349;YES;9000
1736;0;AMX;Credit;356005165062230;2230;2021-10-01;507;YES;12600
1736;1;MSC;Debit;5240082203312520;2520;2021-05-01;393;YES;25027
1736;2;MSC;Debit;5127936739014860;4860;2023-01-01;896;YES;30424
1737;0;MSC;Debit;5689212244021230;1230;2022-08-01;924;YES;14304
1738;0;VSA;Debit;4621223878831280;1280;2016-06-01;682;YES;19081
1738;1;MSC;Debit;5395339623143980;3980;2020-09-01;501;YES;17401
1738;2;MSC;Credit;5135678062479800;9800;2021-07-01;505;YES;12800
1738;4;MSC;Debit;5818161374881410;1410;2014-06-01;212;NO;10404
1739;0;MSC;Debit;5517723360584000;4000;2013-07-01;347;YES;39422
1739;1;MSC;Credit;5237138657431090;1090;2023-09-01;589;YES;11900
1739;2;MSC;Debit;5974924187009490;9490;2022-06-01;102;YES;4880
1739;3;MSC;Debit;5764898909630970;970;2020-04-01;255;YES;25392
1740;0;MSC;Credit;5591895053896000;6000;2020-02-01;836;YES;18500
1741;0;VSA;Credit;4816860056537330;7330;2022-11-01;197;YES;10100
1741;1;MSC;Debit;5764651900129900;9900;2024-03-01;596;YES;2037
1741;2;VSA;Debit;4991364969575720;5720;2021-01-01;244;YES;21999
1741;3;MSC;Debit;5557499918915420;5420;2021-01-01;576;YES;15793
1742;0;MSC;Debit;5675256776194420;4420;2021-01-01;833;NO;28844
1742;1;MSC;Debit;5595385125014560;4560;2023-08-01;519;YES;34023
1742;2;AMX;Credit;335445013271477;1477;2022-09-01;999;YES;19400
1742;3;AMX;Credit;339792898644120;4120;2023-06-01;936;YES;16100
1743;0;VSA;Credit;4300321753140480;480;2022-08-01;628;YES;18400
1744;0;VSA;Debit;4191974309505450;5450;2018-01-01;802;YES;17314
1744;1;MSC;Debit;5404392353169210;9210;2020-10-01;819;YES;20999
1744;2;VSA;Debit;4475946693710000;0;2006-11-01;530;YES;7199
1745;0;MSC;Debit;5089930923373790;3790;2020-08-01;17;YES;23956
1745;1;MSC;Debit;5773396250865730;5730;2019-02-01;800;YES;17695
1745;2;VSA;Debit;4246551286869280;9280;2022-08-01;593;YES;22765
1745;3;VSA;Debit;4515082319612540;2540;2020-02-01;194;YES;15934
1746;0;VSA;Debit;4107644655969760;9760;2017-10-01;870;YES;9295
1746;1;MSC;Debit;5164840016148960;8960;2023-08-01;26;YES;7112
1747;0;MSC;Debit;5550568534248000;8000;2024-07-01;941;YES;23712
1747;1;MSC;Debit;5549004168547030;7030;2021-02-01;29;YES;33471
1747;2;VSA;Debit;4982899751098460;8460;2020-02-01;864;YES;23240
1747;3;VSA;Debit;4249726842929930;9930;2022-07-01;917;YES;18828
1747;4;VSA;Credit;4161722287532690;2690;2010-10-01;265;YES;14000
1748;0;MSC;Debit;5037463911586200;6200;2021-05-01;117;YES;16339
1748;1;MSC;Debit;5078145607261490;1490;2021-07-01;614;YES;23902
1749;0;VSA;Debit;4777168194473440;3440;2024-12-01;558;YES;38025
1749;1;VSA;Credit;4696113920786150;6150;2020-07-01;495;YES;22900
1749;2;MSC;Debit;5452689036471930;1930;2024-07-01;803;YES;24682
1750;0;VSA;Credit;4269419419379300;9300;2024-02-01;906;YES;6200
1751;0;VSA;Debit;4097047880363970;3970;2024-10-01;652;YES;9241
1752;0;VSA;Credit;4972676446491090;1090;2022-06-01;555;NO;11500
1752;1;MSC;Debit;5710919174207430;7430;2021-09-01;13;NO;14958
1752;3;MSC;Debit;5615301359229490;9490;2008-06-01;29;NO;4581
1753;0;VSA;Debit;4419460752105610;5610;2023-02-01;113;YES;18116
1753;1;MSC;Debit;5642115649403350;3350;2020-03-01;731;YES;23082
1753;2;VSA;Credit;4199299822093540;3540;2015-09-01;515;YES;19100
1753;3;MSC;Debit;5479463619359580;9580;2023-08-01;700;YES;23740
1753;4;MSC;Debit;5499930396917660;7660;2021-11-01;570;YES;22242
1754;0;VSA;Credit;4570269578447080;7080;2024-02-01;74;YES;5000
1754;1;MSC;Debit;5118294961901330;1330;2020-01-01;713;YES;7640
1755;0;VSA;Debit;4400094918183270;3270;2020-06-01;700;NO;6789
1755;1;MSC;Credit;5413710543564900;4900;2024-10-01;454;YES;6600
1756;0;MSC;Debit;5918070737334540;4540;2023-09-01;879;YES;898
1757;0;MSC;Debit;5601819028761090;1090;2023-05-01;832;NO;137669
1757;1;VSA;Credit;4309358602980980;980;2023-08-01;207;YES;58100
1757;2;VSA;Credit;4744339709686050;6050;2020-06-01;810;YES;49300
1757;3;MSC;Debit;5945500533879840;9840;2023-01-01;428;YES;92828
1757;4;MSC;Credit;5079922576804280;4280;2022-10-01;242;YES;55300
1758;1;MSC;Debit;5120169290018670;8670;2022-02-01;784;YES;11591
1758;2;MSC;Debit;5538394493237760;7760;2019-07-01;115;YES;8633
1758;3;VSA;Debit;4377250779161290;1290;2024-02-01;393;YES;12496
1759;1;VSA;Credit;4033661530367490;7490;2023-01-01;95;YES;8000
1759;2;DSV;Credit;6268816898046000;6000;2022-05-01;829;YES;8600
1760;1;VSA;Debit;4691816721269520;9520;2023-11-01;564;YES;11347
1760;2;VSA;Credit;4392345136564000;4000;2024-01-01;539;YES;8800
1760;3;VSA;Credit;4174000010311700;1700;2023-07-01;922;YES;14700
1761;0;VSA;Debit;4086714175586100;6100;2010-05-01;977;YES;9661
1761;1;VSA;Debit;4224384711964350;4350;2015-03-01;585;YES;26872
1762;0;MSC;Debit;5666750494047670;7670;2023-04-01;756;NO;10767
1762;1;MSC;Debit;5482357093415070;5070;2024-11-01;625;YES;14393
1764;0;VSA;Credit;4472791439889130;9130;2020-10-01;900;YES;25300
1764;1;VSA;Debit;4961188850895800;5800;2021-08-01;629;NO;28884
1764;2;VSA;Debit;4061229587825800;5800;2024-08-01;127;YES;2696
1764;3;VSA;Credit;4846362912981070;1070;2013-03-01;650;YES;9200
1765;0;MSC;Debit;5481399554489210;9210;2019-08-01;754;NO;21005
1766;0;MSC;Debit;5932064740893460;3460;2023-01-01;263;NO;18689
1766;1;MSC;Credit;5226320820755910;5910;2020-04-01;569;YES;9300
1766;2;MSC;Debit;5721088827990780;780;2022-07-01;570;YES;9789
1766;3;MSC;Debit;5031033208388940;8940;2024-03-01;565;YES;11694
1766;4;VSA;Debit;4366735799878150;8150;2023-06-01;763;YES;11592
1767;0;VSA;Debit;4417317940986630;6630;2022-04-01;598;NO;10693
1768;0;MSC;Debit;5585235709223010;3010;2020-09-01;555;YES;10776
1768;1;DSV;Credit;6638748785809860;9860;2021-06-01;943;YES;6300
1768;2;DSV;Credit;6128331852366830;6830;2019-02-01;56;YES;5600
1769;0;VSA;Credit;4192874179326160;6160;2021-07-01;680;YES;7900
1769;1;VSA;Debit;4206608050110880;880;2021-11-01;873;YES;19442
1770;0;MSC;Credit;5697281977143650;3650;2024-02-01;18;YES;7500
1771;0;VSA;Credit;4084600800745900;5900;2021-11-01;121;YES;2000
1771;1;VSA;Debit;4749157487981210;1210;2024-10-01;568;YES;10800
1772;0;AMX;Credit;386220220724226;4226;2017-09-01;281;NO;3900
1773;0;VSA;Credit;4478591356446760;6760;2024-10-01;207;YES;5500
1773;1;VSA;Credit;4289888672554710;4710;2020-04-01;736;YES;16400
1773;3;MSC;Debit;5016047912098590;8590;2013-11-01;561;NO;17883
1773;4;MSC;Debit;5663910895753020;3020;2024-08-01;385;YES;12212
1774;0;VSA;Credit;4375233416487690;7690;2023-11-01;566;YES;15800
1774;1;MSC;Credit;5350464215817710;7710;2024-12-01;315;YES;26400
1774;2;MSC;Debit;5167461508736950;6950;2021-09-01;218;YES;25993
1775;1;MSC;Debit;5147349032162320;2320;2020-07-01;325;NO;1955
1776;0;VSA;Debit;4398726361408170;8170;2022-09-01;592;YES;7159
1776;1;MSC;Debit;5166788218031490;1490;2021-10-01;167;YES;12172
1776;2;MSC;Debit;5748345653201800;1800;2021-01-01;704;YES;10889
1777;0;MSC;Credit;5124181575265450;5450;2020-02-01;308;YES;10800
1777;2;MSC;Credit;5578674156872450;2450;2023-02-01;118;YES;11000
1777;3;AMX;Credit;304564349597311;7311;2024-11-01;170;YES;12700
1777;4;MSC;Credit;5588638647228880;8880;2012-09-01;525;YES;10100
1778;0;AMX;Credit;335921476257243;7243;2022-02-01;743;NO;11300
1778;1;VSA;Debit;4564719638698310;8310;2020-12-01;446;YES;26596
1778;2;MSC;Debit;5862160658521390;1390;2023-01-01;117;YES;1807
1778;3;DSV;Credit;6494282265479610;9610;2024-07-01;471;YES;9700
1778;4;MSC;Credit;5607170404260670;670;2020-03-01;51;YES;12300
1779;0;VSA;Debit;4692209881034930;4930;2024-10-01;841;YES;40914
1779;1;VSA;Debit;4733764906350560;560;2021-09-01;982;YES;21749
1779;2;VSA;Debit;4318258273065770;5770;2024-10-01;152;YES;39491
1780;0;VSA;Debit;4721815072237150;7150;2021-06-01;106;YES;97352
1780;1;VSA;Debit;4559856655520960;960;2021-04-01;475;NO;5921
1780;2;MSC;Debit;5283029601327770;7770;2023-10-01;972;YES;54057
1780;3;MSC;Debit;5489127405017810;7810;2021-02-01;287;NO;64565
1780;4;VSA;Credit;4699987716360960;960;2022-06-01;973;YES;36700
1781;0;MSC;Debit;5112841703970150;150;2022-06-01;367;YES;7175
1781;1;AMX;Credit;396239738941168;1168;2024-10-01;814;YES;2800
1782;0;VSA;Credit;4957171481250700;700;2023-08-01;860;YES;3600
1782;1;VSA;Debit;4848387288995350;5350;2020-09-01;393;YES;30348
1783;0;VSA;Credit;4993894078039970;9970;2022-06-01;784;YES;6000
1784;0;VSA;Credit;4213207721993380;3380;2023-01-01;746;YES;1700
1785;0;VSA;Debit;4597915385582390;2390;2006-07-01;864;YES;10755
1785;1;MSC;Debit;5814688468697560;7560;2023-11-01;196;YES;61262
1785;2;AMX;Credit;385811228095330;5330;2013-01-01;173;YES;0
1786;0;MSC;Credit;5805568930094660;4660;2023-06-01;887;YES;3500
1787;0;MSC;Credit;5677473176452050;2050;2018-01-01;686;YES;7100
1788;1;MSC;Debit;5134527149271240;1240;2022-02-01;755;YES;11457
1788;2;MSC;Debit;5925144583646100;6100;2023-06-01;273;NO;1563
1789;0;VSA;Debit;4755309590277500;7500;2021-07-01;531;YES;37325
1789;1;MSC;Credit;5790469227539260;9260;2022-10-01;1;NO;14200
1789;2;MSC;Debit;5164497134993110;3110;2021-09-01;490;YES;28815
1789;4;VSA;Debit;4551485171901900;1900;2018-11-01;892;YES;15285
1790;0;MSC;Debit;5625635561969960;9960;2023-07-01;310;YES;10636
1790;1;VSA;Debit;4771456546451310;1310;2015-10-01;970;YES;12891
1790;2;MSC;Debit;5404831533605180;5180;2021-10-01;72;YES;11885
1791;0;MSC;Debit;5435311573918660;8660;2017-02-01;45;YES;2849
1791;1;VSA;Debit;4623830121488860;8860;2023-08-01;233;YES;3867
1791;2;VSA;Debit;4139199465174930;4930;2021-10-01;9;YES;6688
1791;3;MSC;Debit;5422145957568710;8710;2020-12-01;242;YES;8021
1792;0;MSC;Debit;5306745473896520;6520;2022-05-01;271;YES;27201
1792;1;VSA;Credit;4148318094287270;7270;2020-12-01;313;YES;12800
1792;3;MSC;Debit;5626378456369420;9420;2023-05-01;982;NO;16426
1793;0;VSA;Credit;4402488714330100;100;2021-11-01;627;YES;9100
1794;0;VSA;Debit;4296121621030180;180;2023-01-01;314;YES;14546
1794;1;DSV;Credit;6974497425701260;1260;2020-12-01;192;YES;8400
1794;2;MSC;Debit;5500175661325550;5550;2020-10-01;43;YES;10815
1794;3;MSC;Credit;5647089735442960;2960;2021-03-01;480;NO;4000
1795;0;VSA;Debit;4086633692001410;1410;2020-05-01;881;YES;11254
1795;1;VSA;Debit;4842195195266310;6310;2020-09-01;497;YES;2271
1795;2;VSA;Debit;4780096957038020;8020;2007-12-01;604;YES;6311
1795;3;AMX;Credit;340045632784763;4763;2020-02-01;218;YES;13700
1796;0;MSC;Credit;5428221818543240;3240;2024-09-01;953;YES;14300
1797;0;MSC;Credit;5070662282651100;1100;2020-02-01;516;YES;14600
1798;0;MSC;Credit;5801798801399780;9780;2021-06-01;527;YES;7100
1799;0;MSC;Debit;5346665102858330;8330;2024-01-01;734;YES;4534
1799;1;VSA;Credit;4889540259167870;7870;2021-07-01;890;YES;4200
1799;2;MSC;Debit;5895798485445130;5130;2024-05-01;48;NO;27117
1800;0;MSC;Debit;5356557830959670;9670;2023-04-01;125;NO;14404
1800;1;MSC;Debit;5456509634452100;2100;2012-08-01;557;YES;6360
1800;2;MSC;Debit;5176036831889980;9980;2020-11-01;119;YES;4701
1801;0;MSC;Debit;5086512779429780;9780;2024-05-01;613;YES;13793
1801;1;MSC;Debit;5568197772676110;6110;2012-12-01;676;YES;27569
1801;2;AMX;Credit;351118771819506;9506;2021-05-01;551;YES;10400
1802;0;VSA;Debit;4325994913282350;2350;2021-02-01;114;NO;14959
1802;1;VSA;Debit;4573359573640500;500;2022-10-01;267;YES;19713
1803;0;AMX;Credit;321390295697853;7853;2020-02-01;287;YES;15500
1803;1;VSA;Credit;4037574014013940;3940;2023-05-01;634;NO;19200
1804;0;VSA;Debit;4766814724627530;7530;2020-06-01;723;YES;16610
1804;1;VSA;Debit;4777234942221860;1860;2023-06-01;559;YES;21793
1804;2;VSA;Debit;4175156104515810;5810;2022-07-01;655;NO;15261
1804;3;VSA;Debit;4092634167714570;4570;2024-04-01;721;YES;25919
1805;0;MSC;Debit;5575214152731770;1770;2016-01-01;88;YES;4546
1805;1;DSV;Credit;6731998965120910;910;2022-07-01;82;YES;9600
1806;0;VSA;Debit;4086123102379520;9520;2024-04-01;744;YES;9238
1806;1;MSC;Debit;5674572566243610;3610;2022-10-01;702;YES;15474
1807;0;AMX;Credit;308644614282116;2116;2022-07-01;930;YES;9500
1807;1;VSA;Debit;4287552229905450;5450;2003-04-01;482;YES;7030
1808;0;MSC;Debit;5900781818896310;6310;2024-08-01;694;YES;15125
1808;1;VSA;Credit;4737448001688510;8510;2020-06-01;626;YES;13200
1809;0;VSA;Debit;4470396121935960;5960;2023-11-01;109;YES;13193
1809;1;MSC;Debit;5359387075130550;550;2020-05-01;975;YES;16187
1810;0;MSC;Debit;5359252107099590;9590;2020-10-01;401;YES;1627
1810;1;MSC;Credit;5084097673104520;4520;2007-10-01;908;YES;5600
1810;2;MSC;Credit;5637704480335680;5680;2024-09-01;146;YES;9600
1811;0;AMX;Credit;337243144975638;5638;2020-07-01;64;YES;89900
1811;1;AMX;Credit;366279021724239;4239;2024-07-01;517;YES;44100
1812;0;VSA;Debit;4418732012686610;6610;2020-02-01;79;YES;19446
1813;0;VSA;Credit;4745663916245950;5950;2023-08-01;938;NO;29900
1813;1;MSC;Debit;5128104617797210;7210;2017-03-01;726;YES;33506
1814;0;VSA;Debit;4170170540626880;6880;2023-07-01;65;YES;20971
1815;0;VSA;Debit;4887792862892210;2210;2019-06-01;31;YES;18808
1815;1;MSC;Debit;5402670262764800;4800;2021-07-01;292;NO;8723
1816;0;MSC;Debit;5641208271147810;7810;2016-12-01;668;YES;28003
1816;1;MSC;Debit;5168276651669090;9090;2022-07-01;939;YES;15972
1816;2;VSA;Debit;4005308847294610;4610;2018-10-01;106;YES;22342
1816;3;MSC;Debit;5008326450243570;3570;2020-04-01;382;NO;21058
1818;0;VSA;Debit;4270247503047580;7580;2023-08-01;977;NO;24605
1818;1;MSC;Debit;5941060191494190;4190;2021-11-01;888;YES;23529
1818;2;VSA;Debit;4451428446253890;3890;2023-01-01;354;YES;20780
1819;0;VSA;Credit;4958653958330130;130;2022-11-01;821;YES;3900
1820;0;MSC;Debit;5320717372996300;6300;2024-07-01;264;YES;4392
1821;0;MSC;Credit;5376701080589920;9920;2020-10-01;991;YES;12300
1821;1;AMX;Credit;337550322941360;1360;2024-04-01;449;YES;11100
1821;3;MSC;Credit;5028747805927860;7860;2024-07-01;278;YES;9500
1822;0;VSA;Credit;4895717164008270;8270;2022-11-01;687;YES;12000
1822;1;MSC;Debit;5627821887128370;8370;2020-07-01;309;YES;11999
1822;2;MSC;Credit;5772874140116140;6140;2021-01-01;811;YES;0
1822;3;MSC;Debit;5107765857429090;9090;2021-09-01;77;YES;18991
1822;4;MSC;Debit;5141288066109640;9640;2024-10-01;209;YES;27146
1823;1;VSA;Debit;4706797634213660;3660;2023-04-01;754;YES;19103
1823;2;VSA;Credit;4497075414603380;3380;2021-10-01;609;YES;11400
1825;0;VSA;Credit;4287715741686220;6220;2020-12-01;945;YES;12700
1825;2;DSV;Credit;6890958566283010;3010;2018-08-01;17;YES;24400
1825;3;MSC;Debit;5523521756936710;6710;2023-02-01;646;YES;32895
1825;4;MSC;Credit;5283200338474520;4520;2006-09-01;183;YES;14300
1826;0;MSC;Credit;5867990216480060;60;2023-11-01;890;NO;9400
1826;1;MSC;Debit;5278235755391640;1640;2024-01-01;334;YES;11364
1827;0;VSA;Debit;4579828689268310;8310;2023-07-01;234;YES;24308
1827;1;MSC;Debit;5728624930968570;8570;2011-07-01;308;YES;26328
1827;2;VSA;Debit;4168297207560520;520;2018-06-01;37;YES;21655
1827;3;VSA;Debit;4656088751958530;8530;2022-01-01;257;YES;23300
1827;4;VSA;Credit;4481314542302610;2610;2023-05-01;653;YES;15900
1828;1;VSA;Debit;4706273875998300;8300;2021-02-01;662;NO;15234
1828;2;VSA;Debit;4756674643883040;3040;2022-10-01;215;YES;30870
1828;3;VSA;Debit;4596537044879990;9990;2021-03-01;466;YES;30155
1829;0;MSC;Debit;5864857498399320;9320;2020-03-01;31;YES;23088
1830;0;MSC;Debit;5932803595236800;6800;2024-12-01;567;YES;23397
1830;1;MSC;Credit;5768193861918360;8360;2022-03-01;263;YES;9100
1831;0;VSA;Credit;4632633126868480;8480;2020-02-01;343;YES;6600
1831;1;MSC;Credit;5608087801127190;7190;2020-02-01;715;YES;7000
1832;0;AMX;Credit;367474243774504;4504;2001-12-01;558;YES;11600
1832;1;AMX;Credit;375207905449012;9012;2022-12-01;512;YES;0
1832;2;MSC;Debit;5962520384384660;4660;2022-11-01;627;YES;14699
1832;3;MSC;Debit;5891798640440020;20;2022-07-01;370;YES;20289
1833;0;MSC;Debit;5724812856736550;6550;2024-12-01;821;YES;16474
1833;1;VSA;Debit;4441537373999680;9680;2020-02-01;193;YES;3356
1833;2;VSA;Debit;4130215809450760;760;2020-02-01;602;YES;14679
1833;3;DSV;Credit;6308521512097410;7410;2020-08-01;770;YES;4300
1834;0;MSC;Debit;5146038421358940;8940;2021-09-01;676;YES;946
1834;1;MSC;Debit;5024268943997810;7810;2024-04-01;101;YES;7720
1834;2;MSC;Credit;5536644643614480;4480;2015-08-01;627;YES;3500
1835;0;VSA;Credit;4030904159290020;20;2023-04-01;880;YES;13700
1835;1;VSA;Credit;4707721125348400;8400;2024-02-01;530;YES;16700
1836;0;VSA;Credit;4585094832412480;2480;2021-08-01;873;YES;18800
1837;0;MSC;Debit;5575263233323310;3310;2020-04-01;712;YES;15518
1837;1;VSA;Debit;4381450999997190;7190;2024-10-01;135;YES;27313
1837;2;MSC;Debit;5517928534321040;1040;2022-06-01;283;YES;21989
1837;3;DSV;Credit;6340588661070810;810;2020-02-01;737;YES;12900
1837;4;MSC;Debit;5037612210257220;7220;2021-10-01;213;YES;20026
1838;0;VSA;Debit;4997086356987450;7450;2023-03-01;106;YES;10676
1838;1;MSC;Debit;5563288095981740;1740;2023-07-01;711;YES;27447
1838;2;MSC;Debit;5471501151275210;5210;2019-01-01;875;YES;16617
1838;3;VSA;Debit;4406180094358830;8830;2020-09-01;386;YES;12173
1839;0;MSC;Debit;5758903151118800;8800;2021-12-01;876;NO;2105
1840;0;MSC;Debit;5678186427083260;3260;2023-04-01;765;YES;16678
1840;1;MSC;Debit;5259128969401800;1800;2020-03-01;719;YES;14123
