UserID;Name;BirthDate;CurrentAge;RetirementAge;RetirementStatus;GenderID;Address;City;States;Zipcode;PersonalAnnualIncome;TotalDebt;FICOScore
225;Ruby Farhad;1975-01-01;48;62;Not in Retirement;F;891 Fourth Avenue;Wooster;OH;44691;38666;116783;822
226;Jewel Baker;1995-12-01;28;70;Not in Retirement;F;8094 Catherine Lane;Lowell;MA;1851;41714;54541;687
227;Jason Moore;1987-08-01;36;66;Not in Retirement;M;41 Plum Boulevard;Lottsburg;VA;22511;24505;52405;759
228;Pierce Cooper;1977-01-01;46;65;Not in Retirement;M;2974 Grant Avenue;Valley Stream;NY;11580;56640;104134;672
229;Lucinda Nelson;1966-10-01;57;67;Not in Retirement;F;456 Lincoln Boulevard;Orchard Park;NY;14127;61578;85383;602
230;Fiona Gomez;1966-11-01;57;66;Not in Retirement;F;1959 Forest Street;Rockford;IL;61107;50139;109623;767
231;Mohamed Parker;1998-12-01;25;68;Not in Retirement;M;74 Hill Avenue;Minneapolis;KS;67467;34646;54205;759
232;Jaylen Merkel;1998-01-01;25;65;Not in Retirement;M;5274 Martin Luther King Lane;Fort Worth;TX;76164;25024;29227;691
233;Sydney Fox;1979-01-01;44;68;Not in Retirement;F;136 South Street;Chicago;IL;60619;32856;26535;703
234;Sally Mitchell;1978-10-01;45;66;Not in Retirement;F;560 Summit Street;Hillsboro;IL;62049;36080;80443;839
235;Marissa Miller;1987-11-01;36;68;Not in Retirement;F;593 Washington Drive;Garland;TX;75042;29637;56446;569
236;Clark Braun;1964-02-01;59;65;Not in Retirement;M;281 Martin Luther King Avenue;Wewoka;OK;74884;28553;94214;747
237;Sullivan Brown;2001-09-01;22;65;Not in Retirement;M;1335 Norfolk Drive;East Falmouth;MA;2536;43499;108468;701
238;Aubree Howard;1984-06-01;39;57;Not in Retirement;F;47428 First Boulevard;Solon;IA;52333;59248;173887;725
239;Nixon Abe;1975-06-01;48;65;Not in Retirement;M;6995 North Drive;Indianapolis;IN;46236;67008;81402;778
240;Ophelia Martin;1988-10-01;35;68;Not in Retirement;F;5857 12th Avenue;Sherman Oaks;CA;91403;105963;106266;684
241;Amos Cox;1989-04-01;34;66;Not in Retirement;M;4096 Sussex Avenue;Montgomery;AL;36117;56383;130152;800
242;Xander Abe;1981-08-01;42;78;Not in Retirement;M;2867 Federal Drive;Campbell;TX;75422;38609;27463;740
243;Jase Wilson;1971-09-01;52;66;Not in Retirement;M;96 11th Street;Pensacola;FL;32507;36671;39882;850
244;Antonio Evans;1991-10-01;32;65;Not in Retirement;M;654 Elm Drive;Atlanta;GA;30331;39860;112825;728
245;Abril Labelle;2002-02-01;21;63;Not in Retirement;F;345 George Avenue;Waynesboro;VA;22980;37785;58187;748
246;Terrence Long;1969-06-01;54;68;Not in Retirement;M;35 Hillside Drive;Chicago;IL;60657;2466;5521;711
247;Addisyn Sanders;1951-08-01;72;60;Already in Retirement;F;318 Spruce Boulevard;Lynn;MA;1902;27358;13557;665
248;Annalee Wood;1994-01-01;29;65;Not in Retirement;F;118 12th Avenue;Powder Springs;GA;30127;51024;181184;602
249;Joslyn Torres;1979-05-01;44;64;Not in Retirement;F;1752 Martin Luther King Avenue;Oklahoma City;OK;73151;101679;307856;592
250;Leighton Sullivan;1999-06-01;24;71;Not in Retirement;M;982 Plum Boulevard;Lynwood;CA;90262;27801;0;754
251;Ansley Miller;1958-11-01;65;69;Not in Retirement;F;49 Bayview Lane;Las Vegas;NV;89122;38536;72299;705
252;Angie Cox;1976-05-01;47;70;Not in Retirement;F;5194 Grant Street;Greenville;SC;29607;49577;142314;694
253;Matteo Moore;1995-11-01;28;71;Not in Retirement;M;9713 Fourth Lane;Fresno;CA;93710;36672;49660;739
254;Maddux Miller;1976-11-01;47;70;Not in Retirement;M;857 Jefferson Avenue;New Braunfels;TX;78130;39404;71859;723
255;Paola Braun;1958-05-01;65;60;Already in Retirement;F;1861 Fourth Boulevard;Badger;IA;50516;18452;16827;741
256;Elaina Kelly;1980-09-01;43;69;Not in Retirement;F;7549 Fourth Lane;Lombard;IL;60148;56562;111495;712
257;Briana Nelson;1929-11-01;94;74;Already in Retirement;F;495 Ocean View Lane;Santa Barbara;CA;93103;48580;1785;687
258;Harper Kelley;1978-04-01;45;67;Not in Retirement;F;6946 Park Drive;Hinsdale;NH;3451;41469;119423;659
259;Abril Labelle;1967-06-01;56;61;Not in Retirement;F;4222 Ocean View Drive;Fort Knox;KY;40121;32378;65919;588
260;Edison Nguyen;1963-01-01;60;67;Not in Retirement;M;46 South Street;Reidsville;NC;27320;34437;0;681
261;Emerald Campbell;1936-11-01;87;68;Already in Retirement;F;2780 Martin Luther King Drive;Marshall;MN;56258;33897;533;705
262;Jaxon Cook;1981-05-01;42;64;Not in Retirement;M;215 Ocean View Drive;Olympia;WA;98516;49023;66148;583
263;Anne Roman;1995-12-01;28;65;Not in Retirement;F;84 Second Lane;Chicago;IL;60641;38609;39867;798
264;Spencer Morgan;2001-11-01;22;68;Not in Retirement;F;1987 Hillside Lane;Corinth;VT;5039;30712;38054;723
265;Prince Masvidal;1997-07-01;26;68;Not in Retirement;M;71 Madison Street;El Paso;TX;79938;32645;59851;790
266;Lizbeth Jenkins;1938-10-01;85;65;Already in Retirement;F;9574 Ocean Drive;Edmonds;WA;98026;31912;2182;630
267;Carson Masvidal;1990-01-01;33;67;Not in Retirement;M;649 Sussex Street;Watertown;NY;13601;37521;65701;775
268;Briar Merkel;1957-08-01;66;70;Not in Retirement;F;102 Seventh Avenue;Jessup;MD;20794;58463;141151;737
269;Magdalena Farhad;1983-03-01;40;68;Not in Retirement;F;28 Second Boulevard;Lordsburg;NM;88045;31414;42233;719
270;Jazlyn Anwar;1987-12-01;36;63;Not in Retirement;F;2017 Ninth Drive;Brooktondale;NY;14817;41106;106963;762
271;Cassandra Macron;1967-01-01;56;67;Not in Retirement;F;595 Valley Stream Drive;Cedar Rapids;IA;52405;45876;58252;790
272;Astrid Ortiz;1982-10-01;41;67;Not in Retirement;F;3748 Mountain View Drive;Roseville;CA;95747;58637;87340;803
273;Matthew Martin;1984-10-01;39;63;Not in Retirement;M;626 Federal Drive;Little Rock;AR;72207;96574;265319;590
274;Rex Long;2002-02-01;21;67;Not in Retirement;M;701 Pine Drive;Jersey City;NJ;7306;44128;142368;687
275;Bridget Schmidt;1942-08-01;81;72;Already in Retirement;F;9 Plum Boulevard;Colorado Springs;CO;80918;31942;11845;713
276;Blaise Gomez;1992-06-01;31;66;Not in Retirement;M;1039 Bayview Drive;Sterling;VA;20164;57927;87736;557
277;Miller Wright;1999-06-01;24;66;Not in Retirement;M;11162 Oak Drive;Des Moines;IA;50310;45725;102164;688
278;Raiden Reed;1980-12-01;43;65;Not in Retirement;M;4784 Park Boulevard;Belgrade;ME;4917;44134;0;792
279;Jefferson Perez;2001-02-01;22;66;Not in Retirement;M;751 Birch Avenue;San Diego;CA;92169;56579;79726;705
280;Dominique Evans;1983-02-01;40;63;Not in Retirement;M;372 12th Boulevard;Asheville;NC;28804;46864;58954;751
281;Alyson Lewis;1975-09-01;48;67;Not in Retirement;F;60 Little Creek Avenue;Las Vegas;NV;89145;56605;87970;624
282;Maddison Abe;1988-04-01;35;66;Not in Retirement;F;5190 Grant Street;San Jose;CA;95121;51209;76900;765
283;Oakley Gray;1968-04-01;55;69;Not in Retirement;M;310 Birch Avenue;Pompano Beach;FL;33076;76305;112785;692
284;Bowen Perry;2001-03-01;22;61;Not in Retirement;M;644 Birch Avenue;Canonsburg;PA;15317;61325;83899;652
285;Preston Davis;1977-03-01;46;69;Not in Retirement;M;188 Washington Avenue;San Fernando;CA;91340;31772;17286;734
286;Felicity Nelson;1958-10-01;65;67;Not in Retirement;F;72 Second Street;West Linn;OR;97068;73383;155191;760
287;Jakob Roberts;1964-04-01;59;66;Not in Retirement;M;3999 West Lane;Leicester;MA;1524;53287;51026;816
288;Melina Hall;1931-04-01;92;67;Already in Retirement;F;95 Sixth Avenue;Millington;TN;38053;19225;1644;809
289;Renata Burns;1957-11-01;66;65;Already in Retirement;F;58 Federal Lane;Rocky River;OH;44116;60541;160456;716
290;Tori Turner;1975-12-01;48;61;Not in Retirement;F;25 Hill Drive;Battle Creek;MI;49015;44124;107162;850
291;Pearl Rivera;1932-01-01;91;65;Already in Retirement;F;2947 Lake Lane;Waterford;MI;48329;36764;839;712
292;Lochlan Morris;1972-09-01;51;63;Not in Retirement;M;857 Catherine Avenue;Boaz;AL;35957;29597;44388;513
293;Patricia Farhad;1983-01-01;40;66;Not in Retirement;F;33 Mill Street;Cincinnati;OH;45224;38656;47523;584
294;Thiago Hughes;1974-10-01;49;64;Not in Retirement;M;41307 Main Lane;Albuquerque;NM;87121;31373;58481;637
295;Emery Scott;1997-04-01;26;68;Not in Retirement;F;751 Fifth Street;Sunbury;PA;17801;33681;78326;697
296;Colson Ajami;1980-10-01;43;64;Not in Retirement;M;6889 Summit Lane;Cayucos;CA;93430;38211;84427;665
297;Autumn Gonzalez;1979-07-01;44;62;Not in Retirement;F;8100 Hill Avenue;Quincy;FL;32353;26802;43444;638
298;Amiya Mitchell;1962-01-01;61;65;Not in Retirement;F;645 Hillside Lane;Roan Mountain;TN;37687;25334;182;696
299;Israel Stewart;1985-03-01;38;67;Not in Retirement;M;4591 Third Drive;Pittsburgh;PA;15203;61904;125358;639
300;Melina Cook;1918-05-01;105;68;Already in Retirement;F;887 Third Boulevard;Seligman;AZ;86337;15348;1396;761
301;Catherine Roman;1975-11-01;48;66;Not in Retirement;F;33 Pine Lane;Cookeville;TN;38501;32527;74331;705
302;Enoch Young;1969-02-01;54;63;Not in Retirement;M;1246 11th Boulevard;Fort Lauderdale;FL;33318;44170;90049;661
303;Remi Fisher;1991-06-01;32;64;Not in Retirement;F;233 Oak Drive;Gresham;OR;97080;46077;101450;686
304;Lyric Roman;1961-03-01;62;66;Not in Retirement;M;4988 Ocean View Lane;Fort Polk;LA;71459;23092;20545;752
305;Beau Jones;2000-11-01;23;69;Not in Retirement;M;74 Birch Avenue;Iliff;CO;80736;30710;30956;680
306;Briella Kelly;1997-11-01;26;62;Not in Retirement;F;415 Madison Boulevard;Mounds;OK;74047;40491;81879;691
307;Rodrigo Braun;1975-05-01;48;62;Not in Retirement;M;6308 Maple Avenue;West Sacramento;CA;95691;51454;151162;698
308;Jazlynn Watson;1973-01-01;50;63;Not in Retirement;F;430 Sixth Avenue;Ardsley;NY;10502;94133;189899;603
309;Ibrahim Turner;1961-08-01;62;72;Not in Retirement;M;860 Seventh Avenue;Fort Walton Beach;FL;32547;36710;116794;786
310;Noel Davis;1957-08-01;66;70;Not in Retirement;M;313 Martin Luther King Boulevard;Somerville;AL;35670;37785;81500;745
311;Poppy Johnson;1961-06-01;62;66;Not in Retirement;F;2200 Third Drive;Oak Harbor;WA;98278;33717;58236;698
312;Kyree Evans;1970-02-01;53;64;Not in Retirement;M;5154 Sixth Avenue;Stockton;CA;95210;29994;100834;769
313;Raylee Fernandez;1977-06-01;46;63;Not in Retirement;F;53789 Bayview Street;Fort Lauderdale;FL;33313;29422;58679;598
314;Emmett Baker;1980-01-01;43;67;Not in Retirement;M;42 Martin Luther King Drive;Saint Thomas;PA;17252;35489;91995;724
315;Destiny Reyes;1992-01-01;31;65;Not in Retirement;F;769 Madison Drive;Tucson;AZ;85756;33106;108695;763
316;Isabelle Howard;1994-02-01;29;65;Not in Retirement;F;3716 North Boulevard;Yorkville;IL;60560;59699;71110;688
317;Lionel Labelle;1961-07-01;62;70;Not in Retirement;M;610 Oak Street;Portland;OR;97212;68787;171854;527
318;Leona Jackson;1954-11-01;69;67;Already in Retirement;F;727 Eighth Lane;Plymouth;MI;48170;67344;7049;804
319;Holland Howard;1952-01-01;71;64;Already in Retirement;F;651 Fourth Avenue;San Francisco;CA;94131;88432;63075;694
320;Frankie Powell;1983-07-01;40;68;Not in Retirement;M;895 Lexington Lane;Woodway;TX;76712;53138;153374;606
321;Charli Nelson;1931-04-01;92;65;Already in Retirement;F;9192 Birch Lane;Fargo;ND;58103;38523;49;751
322;Jesus Mitchell;1944-02-01;79;63;Already in Retirement;M;3031 Essex Street;Odessa;FL;33556;26660;28332;721
323;Gloria Smith;1966-10-01;57;67;Not in Retirement;F;709 River Lane;Huntingdon Valley;PA;19006;69412;177225;620
324;Harvey Smith;1993-05-01;30;67;Not in Retirement;M;91 Lake Street;New Orleans;LA;70130;65888;162364;803
325;Alexander Taylor;1983-01-01;40;63;Not in Retirement;M;5320 Mountain View Street;Los Angeles;CA;90044;25205;65179;688
326;Maia Anderson;1981-04-01;42;65;Not in Retirement;F;17 Tenth Avenue;Tonawanda;NY;14150;39627;47793;718
327;Raelynn Nelson;1978-01-01;45;66;Not in Retirement;F;12150 Mill Boulevard;Jackson;MS;39282;27967;50159;690
328;Allie Gray;1969-11-01;54;68;Not in Retirement;F;373 Sussex Drive;Florien;LA;71429;38142;0;768
329;Madalyn Rivera;1984-02-01;39;67;Not in Retirement;F;28 Lexington Drive;Kent;WA;98042;58964;71890;619
330;Greysen Foster;1945-11-01;78;66;Already in Retirement;M;41 Rose Lane;West Newton;MA;2465;58378;73124;652
331;Makai Lopez;1966-08-01;57;68;Not in Retirement;M;815 Hillside Drive;Houston;TX;77064;53872;64269;691
332;Vada Fernandez;1944-06-01;79;59;Already in Retirement;F;7854 Plum Avenue;Farmington;MN;55024;41513;15899;748
333;Ava Jones;1970-07-01;53;69;Not in Retirement;F;704 East Drive;Lake Charles;LA;70605;54587;69070;761
334;Augustine Schmidt;1997-06-01;26;62;Not in Retirement;M;9261 Little Creek Lane;Vermilion;OH;44089;41595;54451;675
335;Jaxxon Allen;1975-04-01;48;64;Not in Retirement;M;936 Mill Street;Memphis;NY;13112;44953;97076;728
336;Wilder Chen;1991-05-01;32;65;Not in Retirement;M;35 Sixth Boulevard;Fort Wayne;IN;46807;35199;68569;739
337;Rivka Bailey;1991-03-01;32;59;Not in Retirement;F;8128 Hillside Avenue;Cicero;IL;60804;28324;62363;695
338;Lee Turner;1981-09-01;42;72;Not in Retirement;M;9541 Ocean View Drive;Lewistown;PA;17044;33387;69066;526
339;Lincoln Carter;1995-09-01;28;67;Not in Retirement;M;9614 Ocean View Drive;Dunlap;TN;37327;31006;71031;681
340;Alfonso Lee;1990-04-01;33;60;Not in Retirement;M;8016 Norfolk Drive;Cherry Point;NC;28533;32636;42290;782
341;Markus Nguyen;1961-07-01;62;65;Not in Retirement;M;16 Eighth Lane;Dallas;TX;75253;25883;44404;706
342;Willow Cook;1993-12-01;30;60;Not in Retirement;F;15 Valley Stream Drive;Tecate;CA;91980;19069;23153;658
343;Leighton Jenkins;1960-12-01;63;66;Not in Retirement;F;584 Bayview Street;Phoenix;AZ;85032;44992;53368;785
344;Cristiano Walker;1961-08-01;62;72;Not in Retirement;M;967 Norfolk Avenue;Melbourne;FL;32901;32295;72357;698
345;Aubrielle Macron;1962-05-01;61;66;Not in Retirement;F;186 First Drive;Hopewell Junction;NY;12533;69159;135111;786
346;Chana Myers;1977-12-01;46;59;Not in Retirement;F;9864 Fifth Lane;Idlewild;MI;49642;12643;19299;645
347;Leanna Bailey;1985-09-01;38;65;Not in Retirement;F;862 11th Drive;Walnut Creek;CA;94596;87030;161964;727
348;Lorelai Ward;1937-06-01;86;66;Already in Retirement;F;7236 South Boulevard;Chicago;IL;60616;41793;1141;730
349;Jace Moore;1981-02-01;42;71;Not in Retirement;M;5944 Grant Avenue;Tuscaloosa;AL;35405;41907;87163;728
350;Orion Sullivan;1971-11-01;52;61;Not in Retirement;M;70 Second Drive;Pittsfield;NH;3263;40336;144284;668
351;Cassidy Anwar;2000-11-01;23;62;Not in Retirement;F;5378 Lafayette Avenue;Columbus;OH;43219;31683;46987;817
352;Daisy Flores;1962-06-01;61;67;Not in Retirement;F;839 East Avenue;Las Vegas;NV;89142;39508;18870;770
353;Maximiliano King;1978-02-01;45;67;Not in Retirement;M;209 George Avenue;Denmark;SC;29042;24859;43986;683
354;Leandro Cooper;1977-06-01;46;67;Not in Retirement;M;583 El Camino Boulevard;Marshfield;MA;2050;69440;129944;743
355;Barrett Barnes;1995-01-01;28;70;Not in Retirement;M;9892 George Drive;Laredo;TX;78046;21666;38058;610
356;Kiana Hill;1989-10-01;34;66;Not in Retirement;F;781 Federal Street;North Chili;NY;14514;46599;12700;684
357;Kai Martinez;1997-06-01;26;71;Not in Retirement;M;3132 Lake Avenue;Carmichael;CA;95608;50525;118160;701
358;Evie Fernandez;1959-09-01;64;68;Not in Retirement;F;29 12th Avenue;Byron;IL;61010;52397;72810;729
359;Dilan Anwar;1966-08-01;57;63;Not in Retirement;M;415 Lafayette Drive;Avilla;IN;46710;39222;66559;583
360;Hayes Rivera;1946-07-01;77;60;Already in Retirement;M;833 Elm Lane;Houston;TX;77012;18015;10463;645
361;Maleah Williams;1954-03-01;69;64;Already in Retirement;F;8437 Sixth Street;Traverse City;MI;49684;42102;9645;672
362;Hendrix Myers;1983-10-01;40;66;Not in Retirement;M;547 Norfolk Boulevard;Ainsworth;IA;52201;37316;37515;726
363;Jazlynn Perez;2001-06-01;22;67;Not in Retirement;F;255 Bayview Street;Bakersfield;CA;93313;41717;27174;718
364;Devin Hughes;1944-08-01;79;71;Already in Retirement;M;5934 Essex Boulevard;Lexington;KY;40508;20797;10127;777
365;Zyaire Baker;1943-08-01;80;69;Already in Retirement;M;765 Forest Street;Hopkins;MN;55305;38800;25867;758
366;Axton Fox;1968-03-01;55;68;Not in Retirement;M;572 Mountain View Lane;Roanoke;VA;24017;29622;17385;694
367;Isabela Bennett;1931-10-01;92;65;Already in Retirement;F;42 Fourth Avenue;Shelbyville;KY;40065;31399;2528;757
368;Yamileth Rivera;1971-05-01;52;66;Not in Retirement;F;328 Birch Street;Severn;MD;21144;63355;0;708
369;Zariah Peterson;2000-12-01;23;71;Not in Retirement;F;76 Birch Drive;Jefferson;TX;75657;31197;84749;844
370;Valerio Price;1981-03-01;42;67;Not in Retirement;M;683 Washington Street;Huntington;NY;11743;104049;247623;741
371;Joel Fu;1984-05-01;39;69;Not in Retirement;M;215 Plum Boulevard;El Paso;TX;79912;50177;101323;681
372;Juliet Gao;1979-12-01;44;64;Not in Retirement;F;5899 Mill Street;Ninety Six;SC;29666;34344;48931;548
373;Lilianna Farhad;1989-01-01;34;72;Not in Retirement;F;9316 Hillside Lane;Harrisburg;PA;17113;34884;26799;705
374;Zaria Lee;1986-03-01;37;69;Not in Retirement;F;2552 Forest Avenue;Hampstead;MD;21074;56897;0;699
375;Alia Stewart;1981-10-01;42;72;Not in Retirement;F;89 Washington Boulevard;Wilmington;DE;19803;72647;90579;739
376;Quinn Brown;1970-08-01;53;66;Not in Retirement;M;9383 Martin Luther King Street;Mobile;AL;36695;51755;88605;806
377;Layton White;1959-11-01;64;66;Not in Retirement;M;175 Valley Drive;Wayland;MA;1778;115465;195657;715
378;Uriel Parker;2002-01-01;21;70;Not in Retirement;M;729 Wessex Drive;Fort Myers;FL;33907;35731;71825;503
379;Aranza Brooks;2002-02-01;21;70;Not in Retirement;F;5263 Little Creek Drive;Lake Mary;FL;32746;64936;107755;688
380;Izaiah Fu;1995-03-01;28;68;Not in Retirement;M;4973 Martin Luther King Lane;Reno;NV;89521;62711;68777;798
381;Madelyn Labelle;1978-07-01;45;68;Not in Retirement;F;26 Valley Stream Drive;Pleasantville;NJ;8232;30910;42507;749
382;Madden Hill;1992-11-01;31;71;Not in Retirement;M;79 Sixth Avenue;Port Orchard;WA;98366;43264;89798;729
383;Gustavo Fisher;2001-11-01;22;67;Not in Retirement;M;13 Main Boulevard;Suisun City;CA;94585;48909;71310;740
384;Emery Garcia;1987-11-01;36;71;Not in Retirement;F;670 Tenth Drive;Glen Ellyn;IL;60137;85694;120733;822
385;Ingrid Thomas;1938-04-01;85;68;Already in Retirement;F;864 Main Lane;Fort Gibson;OK;74434;27864;1371;591
386;Ephraim Wright;1998-04-01;25;68;Not in Retirement;M;5263 Fifth Avenue;Appleton;WI;54914;44513;105303;778
387;Elena Anwar;1992-06-01;31;69;Not in Retirement;F;5048 Catherine Drive;Charlottesville;VA;22903;58026;133169;691
388;Addilynn Bell;2001-05-01;22;70;Not in Retirement;F;9085 West Drive;Boerne;TX;78006;63600;102773;645
389;Brenna Ramirez;2000-07-01;23;75;Not in Retirement;F;640 Bayview Street;Canton;MS;39046;31797;5400;843
390;Baylee Roman;1979-10-01;44;66;Not in Retirement;F;3539 Lincoln Boulevard;Richmond;CA;94804;44585;81825;684
391;Monroe Sanders;1968-11-01;55;67;Not in Retirement;F;6541 Fourth Drive;Nixa;MO;65714;41427;53773;850
392;Alayah Neufelder;1968-10-01;55;72;Not in Retirement;F;4514 Elm Street;West Columbia;SC;29172;34517;74143;645
393;Malia Jones;1970-02-01;53;65;Not in Retirement;F;655 Federal Avenue;Pleasant Grove;UT;84062;43294;104521;816
394;Frida White;1992-09-01;31;66;Not in Retirement;F;8440 Park Drive;Lafayette;CO;80026;61317;0;741
395;Rodrigo Rodriguez;1951-12-01;72;65;Already in Retirement;M;46 Lincoln Lane;Long Beach;CA;90808;50184;27778;732
396;Simeon Cruz;1972-10-01;51;75;Not in Retirement;M;130 Lincoln Drive;Nashport;OH;43830;43133;44263;693
397;Monserrat Collins;1996-12-01;27;65;Not in Retirement;F;359 Tenth Avenue;Sioux City;IA;51104;44361;71031;705
398;Jennifer Thomas;1962-09-01;61;66;Not in Retirement;F;381 Catherine Avenue;Compton;CA;90222;26664;12241;709
399;Talia Chen;1934-06-01;89;65;Already in Retirement;F;23 11th Avenue;Virginia Beach;VA;23451;41843;1741;500
400;Milan Perez;1998-02-01;25;70;Not in Retirement;M;440 Littlewood Drive;Melbourne;FL;32940;49952;95184;780
401;Nova Butler;1993-03-01;30;60;Not in Retirement;M;118 Mountain View Lane;Lake Zurich;IL;60047;99883;171034;732
402;Sophia Perez;1979-03-01;44;65;Not in Retirement;F;57 West Boulevard;Ferdinand;IN;47532;38527;36933;684
403;Gloria Kelley;1988-01-01;35;63;Not in Retirement;F;7096 Park Street;Springfield;VT;5156;36729;48624;686
404;Emmie Anwar;1957-02-01;66;67;Not in Retirement;F;861 Martin Luther King Boulevard;Buffalo;NY;14215;29477;56355;850
405;Clay Evans;1967-09-01;56;65;Not in Retirement;M;123 Ocean View Street;Rancho Cordova;CA;95742;71645;155006;629
406;Georgia Brown;1957-09-01;66;65;Already in Retirement;F;956 Lincoln Boulevard;Brooklyn;NY;11235;46232;68957;691
407;Sally Roberts;1999-05-01;24;66;Not in Retirement;F;489 Fourth Drive;Michigan City;IN;46360;36775;102641;850
408;Princeton Ramirez;1978-12-01;45;65;Not in Retirement;M;6515 Hillside Drive;Challis;ID;83226;38812;16331;762
